user_id,KC1,KC2,KC3,KC4,KC5,KC6,score_rate,is_test
615,0.921256,0.8861958,0.9635486,0.6044567,0.9461322,0.88440174,0.75,True
616,0.92125845,0.94624865,0.83815384,0.8860053,0.23471004,0.7733622,0.78125,True
617,0.8380598,0.9889984,0.92053366,0.60194814,0.8857249,0.88150275,0.6875,True
618,0.83814055,0.94624466,0.8381497,0.604435,0.6045021,0.7733338,0.65625,True
619,0.6964283,0.94605917,0.92109036,0.8859862,0.94598156,0.88430715,0.71875,True
620,0.69649136,0.94624794,0.9635492,0.604425,0.88606524,0.94442785,0.71875,True
621,0.8381492,0.9462473,0.3133649,0.88598275,0.60453814,0.77323955,0.65625,True
622,0.921258,0.94624853,0.98351866,0.60445136,0.8860861,0.9444317,0.8125,True
623,0.6964863,0.9462435,0.8380296,0.7747708,0.88608015,0.88352656,0.6875,True
624,0.6964872,0.98901,0.96353054,0.8859358,0.7750218,0.8841716,0.75,True
625,0.5049285,0.7751479,0.9212493,0.8859985,0.6045071,0.60285074,0.65625,True
626,0.5049199,0.97549325,0.83815324,0.77491605,0.77498215,0.77335817,0.65625,True
627,0.696495,0.7751564,0.9212568,0.405129,0.9461341,0.9444291,0.6875,True
628,0.8381378,0.88618886,0.9212504,0.7749463,0.8860422,0.7733313,0.65625,True
629,0.838152,0.94624823,0.92124647,0.88597554,0.7750464,0.7732078,0.78125,True
630,0.96354926,0.9951063,0.9635477,0.7749594,0.9461371,0.9444328,0.84375,True
631,0.696493,0.8861965,0.69649535,0.6044477,0.6045287,0.7733453,0.59375,True
632,0.838149,0.97549343,0.6964795,0.88598186,0.77504486,0.8842791,0.6875,True
633,0.6964361,0.9462053,0.695723,0.8857015,0.88605523,0.77205944,0.6875,True
634,0.8381441,0.9462438,0.696466,0.8859799,0.7750377,0.88426363,0.6875,True
635,0.9212546,0.94624615,0.9635487,0.60445535,0.8860766,0.7733608,0.71875,True
636,0.69648665,0.946246,0.69639564,0.774776,0.77503765,0.8835984,0.6875,True
637,0.6964932,0.88619685,0.6964969,0.8860024,0.40520862,0.6028525,0.65625,True
638,0.83815235,0.98901105,0.98350924,0.8859782,0.8860876,0.8842608,0.84375,True
639,0.6964744,0.40532178,0.5049356,0.6044083,0.1235953,0.7733282,0.5625,True
640,0.31257164,0.4051392,0.6964483,0.2329998,0.59959555,0.8841946,0.53125,True
641,0.696494,0.94624686,0.96354604,0.77495754,0.9461316,0.884376,0.75,True
642,0.838151,0.9462477,0.9212585,0.8860031,0.7750409,0.60285366,0.6875,True
643,0.31335595,0.9890043,0.8380655,0.88594264,0.94611686,0.88413244,0.65625,True
644,0.17121117,0.7751351,0.69649434,0.6031225,0.40183625,0.8843665,0.53125,True
645,0.8378458,0.77501774,0.69641054,0.60394967,0.7735993,0.94428843,0.625,True
646,0.83813274,0.94622314,0.96352124,0.88600224,0.94608337,0.88439655,0.78125,True
647,0.92125773,0.8861973,0.83815354,0.8860048,0.6045379,0.8844022,0.75,True
648,0.96350336,0.9754899,0.8381324,0.6039503,0.77474666,0.40327907,0.6875,True
649,0.83814543,0.9462447,0.50491714,0.8859626,0.6045236,0.4033245,0.625,True
650,0.69646466,0.60462296,0.6963848,0.6043918,0.7749984,0.7730715,0.625,True
651,0.17095032,0.88572943,0.6963567,0.6034145,0.6006373,0.602669,0.46875,True
652,0.9212584,0.97549474,0.92125916,0.8860052,0.88608754,0.88440245,0.8125,True
653,0.31336296,0.23480092,0.50491506,0.6044361,0.23465149,0.6028358,0.53125,True
654,0.96354616,0.9754932,0.96344465,0.7747393,0.8860867,0.8834171,0.84375,True
655,0.69649506,0.94624835,0.6964953,0.88600045,0.7750436,0.8843828,0.6875,True
656,0.83815134,0.98901075,0.9635356,0.8859691,0.8860859,0.88421696,0.78125,True
657,0.92125845,0.9890113,0.9835205,0.88600546,0.94613874,0.8844031,0.875,True
658,0.9635506,0.9754948,0.9635513,0.60445744,0.9461388,0.9444537,0.84375,True
659,0.6964833,0.7751544,0.31338036,0.7749212,0.23466244,0.60283035,0.5625,True
660,0.6963295,0.97544193,0.6910757,0.6018897,0.8859648,0.5987519,0.625,True
661,0.3133644,0.77515405,0.6964958,0.88598645,0.40516868,0.40352768,0.59375,True
662,0.9635485,0.97549456,0.9212584,0.6044449,0.8860792,0.94444495,0.8125,True
663,0.5049383,0.9462484,0.96355104,0.8860016,0.6045354,0.94445276,0.71875,True
664,0.83791035,0.77512544,0.96354693,0.77442276,0.4038489,0.8843922,0.6875,True
665,0.50490355,0.77515405,0.83815145,0.4049156,0.60435206,0.9444315,0.625,True
666,0.8381083,0.8861102,0.8380441,0.88599247,0.8859884,0.88432795,0.71875,True
667,0.8381509,0.97549427,0.92124665,0.7749325,0.8860837,0.8842478,0.75,True
668,0.8380913,0.6044784,0.6964136,0.8859966,0.40503046,0.23301473,0.625,True
669,0.6964933,0.7751562,0.83815265,0.8860003,0.6045303,0.7733593,0.6875,True
670,0.8377515,0.94621503,0.837901,0.40274838,0.6024579,0.40196297,0.625,True
671,0.3133627,0.8861891,0.8381322,0.8859546,0.7749955,0.602657,0.59375,True
672,0.6964053,0.2344903,0.5047658,0.77493834,0.23446739,0.4034416,0.5,True
673,0.69649416,0.77515507,0.83815026,0.8860036,0.7750401,0.7733598,0.71875,True
674,0.16963735,0.60251254,0.31286174,0.40321738,0.39826292,0.6023969,0.40625,True
675,0.6964189,0.23462565,0.921182,0.60443604,0.6042898,0.77335095,0.625,True
676,0.6964795,0.94624555,0.5048208,0.7745081,0.23464271,0.23195235,0.5625,True
677,0.50493526,0.88619524,0.9635459,0.7749535,0.7750348,0.9444251,0.71875,True
678,0.9635496,0.989011,0.9212474,0.7749356,0.77504635,0.7732135,0.8125,True
679,0.9635496,0.7751568,0.83814734,0.40511736,0.88608557,0.8843223,0.78125,True
680,0.69649297,0.40532526,0.50493765,0.88600266,0.40520674,0.60285306,0.625,True
681,0.1713618,0.232878,0.69637024,0.88593686,0.60311437,0.40350375,0.5,True
682,0.69603497,0.7751193,0.31280592,0.40096706,0.12115747,0.6003228,0.5,True
683,0.17022657,0.23259538,0.31290168,0.77447706,0.23040077,0.7729109,0.40625,True
684,0.96349233,0.8861917,0.6964218,0.4041123,0.77465737,0.6021052,0.6875,True
685,0.1717021,0.8861876,0.92096734,0.8857154,0.7750365,0.8831828,0.625,True
686,0.92125654,0.9462478,0.83815306,0.8860015,0.77504104,0.23302408,0.6875,True
687,0.08796995,0.23353493,0.31312177,0.8858579,0.4032745,0.60268503,0.4375,True
688,0.96351933,0.886194,0.8380861,0.40469813,0.6043985,0.8837064,0.71875,True
689,0.31312048,0.6046261,0.6964482,0.40430298,0.40388867,0.6025012,0.53125,True
690,0.17170931,0.77514946,0.31334996,0.8859812,0.6045121,0.4034487,0.53125,True
691,0.96336263,0.23466226,0.31332284,0.40500852,0.6038914,0.88422287,0.59375,True
692,0.5048317,0.123752184,0.088593856,0.40479526,0.06312826,0.6026067,0.40625,True
693,0.69649667,0.88619745,0.9835204,0.8860052,0.7750465,0.88440275,0.78125,True
694,0.1716446,0.94622797,0.9201306,0.40334198,0.8858998,0.60033286,0.5625,True
695,0.92125726,0.4053267,0.31338182,0.6044561,0.40521428,0.40353104,0.625,True
696,0.696468,0.6046212,0.5048674,0.885972,0.77499235,0.8842348,0.625,True
697,0.504932,0.40532595,0.69649637,0.60445136,0.6045203,0.8843995,0.59375,True
698,0.50490814,0.23481122,0.17161414,0.23437597,0.40514454,0.60209423,0.46875,True
699,0.92125404,0.9754926,0.6964949,0.88599783,0.6045268,0.23300856,0.65625,True
700,0.8381151,0.6046348,0.69648814,0.2345231,0.7748918,0.6028384,0.5625,True
701,0.50492877,0.23481724,0.5049354,0.77494293,0.4051859,0.60283726,0.5625,True
702,0.69629717,0.94622517,0.83690727,0.4007541,0.7741309,0.8812004,0.625,True
703,0.8379718,0.12353788,0.17167476,0.40501282,0.23398988,0.40348548,0.5,True
704,0.5046534,0.23282708,0.0880861,0.88589036,0.2339788,0.121622294,0.40625,True
705,0.69635284,0.23475108,0.31336752,0.40497082,0.6039461,0.60281086,0.5,True
706,0.5048858,0.7751133,0.5047822,0.8859387,0.60445964,0.4032309,0.5,True
707,0.83807856,0.40527615,0.8379771,0.60437095,0.60441846,0.94409424,0.625,True
708,0.5048944,0.4052722,0.5046081,0.7747133,0.7749725,0.88332903,0.59375,True
709,0.5049268,0.94624704,0.9212363,0.88590455,0.40517664,0.8841489,0.6875,True
710,0.5049147,0.4053019,0.5049218,0.88599366,0.23463385,0.23301871,0.5625,True
711,0.50493324,0.97549415,0.69649696,0.8859795,0.60451615,0.23302145,0.59375,True
712,0.6964602,0.123765975,0.69648826,0.23454066,0.77490884,0.773327,0.5625,True
713,0.6956273,0.062348783,0.17164494,0.40450075,0.23016034,0.23296326,0.40625,True
714,0.6964954,0.8861971,0.92124635,0.8859752,0.7750455,0.773207,0.75,True
715,0.921204,0.77515167,0.5049225,0.40455157,0.6041639,0.88427484,0.65625,True
716,0.69646066,0.4053099,0.088446654,0.60415524,0.4051398,0.40244547,0.46875,True
717,0.50484985,0.405132,0.313244,0.8859484,0.23447293,0.60265315,0.46875,True
718,0.6964058,0.8861266,0.50200003,0.88506,0.7750092,0.77050877,0.65625,True
719,0.5048592,0.23462954,0.08846125,0.8859592,0.12347102,0.60266,0.46875,True
720,0.8381399,0.8861921,0.8381502,0.40510178,0.77499896,0.23302212,0.5625,True
721,0.31334862,0.9754903,0.9634492,0.7743923,0.77489537,0.88353467,0.6875,True
722,0.6963858,0.2347255,0.69645864,0.7749296,0.7747069,0.77334946,0.59375,True
723,0.8381497,0.94624746,0.8380794,0.8858428,0.60453945,0.8836538,0.75,True
724,0.838116,0.123762414,0.17171595,0.2345756,0.4050947,0.40349633,0.5,True
725,0.5045618,0.23476496,0.6964693,0.23322582,0.6017747,0.7731964,0.5625,True
726,0.6955307,0.6018309,0.3098242,0.77237463,0.2318116,0.23015183,0.46875,True
727,0.504851,0.6046272,0.83812803,0.6037851,0.6039223,0.8842414,0.625,True
728,0.8381469,0.7751537,0.69649476,0.8859995,0.7750288,0.23302306,0.625,True
729,0.3133551,0.7751506,0.50487596,0.8859445,0.6045049,0.773134,0.59375,True
